DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200111,77245901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200111,99E6WW01,21855,CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   
20200111,39174201,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20200111,18884201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99B2DO01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,19387801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,51083901,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200110,71228301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,61792801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,80996701,15558,PEN DRIVE 8GB PD687 TWIST ROSA               
20200110,9O4I0I01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,40294001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99BG6901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,64939501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,53283001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99D14S01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99LMQG01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,84634701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99NM1K01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,23231701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99BVPR01,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200110,99EC2P01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,18259901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99EJ5701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,22699201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99F25501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,86519801,26582,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB VERM   
20200110,41912901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,90272501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99EKMY01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,05782601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,84673901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,00605501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,18345401,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20200110,18345401,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,98508501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99BL6W01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,71809901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,9NY9HM01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,9NYCXQ01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99BNZ701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200110,99BNZ701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,96944101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99EKCT01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200110,18212601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99GJYA01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200110,18051601,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20200110,9O3OHR01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,02254401,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99GDYZ01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,9NZEU901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,9OG2XF01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,09010801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99LC6N01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,14374901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,YYZCVI01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,99DDRJ01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200110,YYZCOB01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,17933301,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20200109,13154301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200109,13154301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,28878301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99I6M501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,03783301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99EDBE01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99NANS01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99L64R01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,85874101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,9ONX9901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99JM7N01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99E8E701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,71757401,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,25846801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,80895301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,9O0TLN01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200109,9O0TLN01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,9OIOWX01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,14198001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,10787801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,50422301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,37183101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,12178201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,23701201,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200109,18208701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,09188501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,56925201,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20200109,99BL1U01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,36990901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99FEBX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200109,99JEOV01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,9OOQ9V01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,9OKS7F01,25999,RADIO AUTOMOTIVO P3335 POP 1 4X25WRMS PT     
20200109,99CI6Q01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99JQ5K01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,93225801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99CGG901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,9OAI7F01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,9OHFT801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99IOHI01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,83868601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,YYZBNX01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,03813101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,03813101,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200109,YYZBCO01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,YYZC3P01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,YYZBDO01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,YYZBLL01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,YYZBRT01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,YYZ7JN01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,YYZBHB01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,34247801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,46973001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,09717901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,32405901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99FKQY01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99QCFI01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99LQI801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99JZ2E01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,9OBYTF01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,9OFW4801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200108,9OFW4801,26460,CAIXA DE SOM AMPLIF.TROLLEY 8 POL SP329      
20200108,9OFW4801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,9OFW4801,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200108,9O86GT01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200108,9O86GT01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99E6F501,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200108,89893101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99H9D201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,22698901,26591,MINI SYSTEM ALL-IN-ONE AL250A 250W SEMP      
20200108,36924501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99KUY001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,50422301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99BRCT01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,19768001,26555,PEN DRIVE SONY RETRATIL USM32GR 32GB         
20200108,62067201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99FVND01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200108,11788401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200108,60977701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99BHIL01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200108,25823301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,23888101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,61888201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99LNKH01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99IKG501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,02895601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,9OHO9401,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20200108,9O01VR01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,9O01VR01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200108,9O0QGT01,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20200108,99A6ZO01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200108,99A6ZO01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,85374201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,32495801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,51888001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,99J16L01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,20147801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,9OF4PG01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,YYZ5KY01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200108,YYZALT01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,YYZAK601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,YYZAVL01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,YYZABX01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OH3DH01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99E6PX01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,58390601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,96916901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OFUY101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9ONAWU01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9NZJAS01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9NXFIG01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99J4BM01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,33833101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,38838501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9NZCJZ01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OIIKK01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,97255601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9NXHQY01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99BQCS01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OLJR101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OLJSN01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9O29OT01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,55675501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,24580101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99JU4C01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OMQON01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99EJRS01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200107,45911601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,59509801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99EV0M01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,60708001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99EIB001,26243,SUPORTE UNIV. BEDIN BU-25                    
20200107,99EIB001,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200107,99BVUN01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200107,15833501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,53934601,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200107,99MORE01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99H40Z01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99H40Z01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9O88KD01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9O56ZK01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9O002Y01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9O106Z01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9NYS7F01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,03442201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OH1PD01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OMJ8S01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OMVT201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,40823201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OF3FA01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99BJ2A01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99HJLM01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99HP0001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,9OBQWR01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,00099101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,46656201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99JH6701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,49664001,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200107,49664001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99EMF001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,46572201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,46656201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,41908601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99AXRV01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,70485801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200107,70485801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,99D0U201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,YYZ9QA01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,YYZA5301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,YYZ9UC01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,YYYZPI01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,YYZ9RU01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200107,YYZ9RK01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ9IM01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ8UR01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ9CC01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ8OX01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ79D01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ95001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ8VB01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ94Y01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,YYZ8P301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99KJXR01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,13558101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,89138201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200106,9NWHZZ01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,00161901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99KZ5F01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,72390701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,9OIUQI01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99KD8D01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99MZQE01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,13525801,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200106,9NYKYK01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99BHGH01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,9OEQP201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,9OJ6YG01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99MORE01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200106,99M38901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99JUXR01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99JUXR01,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20200106,99K3AL01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99H41301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,18289701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,09710601,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20200106,34314801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,04640001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,64815201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,08454701,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200106,32183601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200106,99EBQV01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,95035501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99J8MU01,26222,CELULAR INFINITY W201 PRETO                  
20200106,09143501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99M39201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99E1RQ01,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200106,45709701,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200106,81217101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,81217101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200106,99K3G701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,13906901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99L90M01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99BQDT01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200106,99K5IA01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200106,99K5IA01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,48714201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,31318101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,15533201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,9OCJSC01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99N4HS01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99PMO601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,999P7801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200106,9ODTXA01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,9O9OHY01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,9OAM2A01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,9OAM2A01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200106,99M2LI01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,99IHS901,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,62829801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,9OH23301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200106,85095501,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200105,9OA77U01,26484,SMARTPHONE SAMSUNG GAL A50 A505 128GB PRETO  
20200105,9OA77U01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200105,9OA77U01,26484,SMARTPHONE SAMSUNG GAL A50 A505 128GB PRETO  
20200105,23662301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200105,99FZM501,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
